keyword_id,keyword,count
8183,carnivorous plant,2
163964,carny,1
4230,carousel ,1
1337,carpet,3
167581,carriage,1
158471,carrier pigeon,2
214527,cartographer,1
6513,cartoon,4
15284,cartoon cat,2
177227,cartoon chicken,1
177230,cartoon reality crossover,1
11214,cartoon sex,1
177232,cartoon skunk,1
201748,casa encantada,1
1623,casablanca,1
8642,casanova,2
14678,case,2
179507,cash,1
169309,cashier,1
585,casino,20
174511,casino owner,1
41375,casket,1
156574,caso,1
180492,caste system,1
219800,casters,1
4623,casting,1
8490,castingshow,1
3098,castle,13
5502,castration,5
1760,casual meeting,1
172454,casual sex,2
158480,casualty of war,1
977,cat,13
15076,cat and mouse,3
156082,cat burglar,1
156854,cat fight,1
156187,cat house,1
236969,cat lady,1
190075,cat thief,1
158378,cat vs dog,1
843,cataclysm,8
4194,catacombs,1
3970,catapult,1
188351,catastrophe,4
172980,catatonia,1
175472,catch phrase,1
42923,caterer,1
219849,catfishing,2
2638,cathedral,2
18396,catholic,7
157008,catholic church,3
175949,catholic guilt,1
168222,catholic orphanage,1
172391,catholic priest,5
34125,catholic school,2
161207,catholicism,10
187249,catskills,1
235459,cattivissimo,1
15225,cattle,2
9656,cattle drive,3
208505,cattle empire,1
18933,catwoman,2
175016,cauterizing a wound,1
156796,cautery,1
156234,cavalry,5
1964,cave,9
181908,cave drawing,1
1967,cave painting,1
159955,cavemen,7
166695,cavern,1
158018,caving,1
155498,cb radio,1
187527,cctv,1
156155,cd player,1
33648,celebration,14
6562,celebrity,7
196726,celebrity cameo,1
2698,celibacy,2
163207,cell,1
15156,cell phone,11
2602,cellar,1
3457,cellist,1
3536,cello,3
212562,cellphone video,1
159685,cellular phone trace,1
226427,cement truck,1
157234,cemetary,2
1227,cemetery,9
161208,cenobites,1
187033,center of the earth,1
15222,central america,2
1291,central and south america,3
161287,central park,3
184584,century,1
167529,ceo,1
160588,ceremony,3
234169,cern,1
5219,ceti alpha v,1
10987,cgi,5
473,chain,2
10717,chain gang,1
226740,chain of command,1
4013,chain saw,4
157367,chained,1
15375,chains,1
12394,chainsaw,8
6674,chair,1
174566,chalkboard,1
5379,challenger,1
2686,chambers of a barrister,2
14569,chameleon,1
5165,champagne,1
5400,champion,2
169071,championship,3
3817,chance,4
190084,chance encounter,1
177973,chance meeting,1
163272,chancel,1
7525,chancellor,1
6223,change,3
161896,changeling,1
208756,changing history,1
206736,changing the past or future,3
5911,channel islands,1
182633,channel surfing,1
4630,chaos,13
206705,chaos and mayham,2
2362,chaos theory,2
11465,chapel,2
3969,chapter,1
168040,character is subject of comic,1
164186,character study,1
175314,character's point of view camera shot,1
179780,chariot,2
6750,charisma,1
173179,charismatic leader,1
3447,charity,3
197935,charlatan,1
180975,charles dickens,2
8700,charles vii.,1
155700,charles willeford,1
210469,charlie brown,1
3713,chase,31
226521,chase on the roof,1
10012,chase scene,1
206687,chases and races,6
208470,chastity,1
6376,chat,1
175894,chat session,1
2072,chauffeur,3
8658,che guevara,1
10337,cheat on husband,1
1332,cheating,14
181518,cheating fiancée,1
11513,cheating husband,2
11509,cheating on partner,2
11501,cheating wife,4
8780,chechnya,1
14547,checkpoint,1
5037,checks and balances,1
13156,cheering,1
40905,cheering crowd,1
2920,cheerleader,7
11672,cheerleading,2
2836,cheese,1
11337,cheetah,1
18293,chef,5
7769,chefin,1
852,chemical,2
235573,chemical leak,1
238138,chemical plant,1
6013,chemistry,1
220363,chemotherapy,1
172822,cherub,1
316,chess,1
181611,chest,1
3899,chewing gum,1
520,chicago,23
33455,chick flick,1
2479,chicken,5
185521,chicken farm,1
2914,chief,3
6351,chief executive officer,1
185644,chief of police,1
158401,chihuahua,1
208349,child,14
160309,child abandonment,1
516,child abuse,16
163069,child as an adult,2
7925,child bride,2
178364,child custody,2
174472,child driving a car,1
3650,child hero,8
229069,child hitman,1
10656,child in peril,1
170865,child kidnapping,1
158259,child killed by animal,1
18078,child killer,1
33587,child labor,2
714,child labour,3
165615,child molestation,1
166109,child murder,2
1468,child murderer,3
174085,child of divorce,2
6443,child pornography,1
5561,child prodigy,7
162944,child psychologist,1
173254,child rape,1
169970,child smoking,1
11217,child swearing,1
168531,child uses gun,1
9668,child vampire,2
181822,child witch,1
161868,child's point of view,4
163277,childbirth,1
157955,childhood,1
160246,childhood friends,4
3321,childhood memory,6
184988,childhood sexual abuse,2
209157,childhood sweetheart,1
5707,childhood trauma,6
5885,childlessness,2
10103,children,26
214555,children education,1
170173,children's book,4
6272,children's home,5
207597,children's perspectives,1
33580,children's rights,1
237901,children's services,1
6460,chile,2
2344,chimney sweeper,1
2552,chimp,6
157972,chimpanzee,3
478,china,12
8559,china town,1
1788,chinatown,2
13159,chinese,2
4355,chinese civil war,1
163607,chinese food,1
158468,chinese history,1
5964,chinese mafia,1
218124,chinese military,1
158488,chinese painting,1
160528,chinese restaurant,1
158487,chinese tradition,1
3292,chinese woman,1
10986,chipmunk,4
215184,chivalry,2
230052,chloroform,1
715,chocolate,4
2318,choir,3
2410,choirmaster,1
7728,cholera,2
206318,cholo,3
33934,choreographer,1
165185,chorine,1
164623,chorus girl,2
33926,chorus line,1
4238,chosen one,6
5950,christian,20
10060,christian film,5
186,christianity,13
207317,christmas,36
161174,christmas carol,3
33965,christmas eve,6
214644,christmas holiday,1
186466,christmas horror,1
228081,christmas parade,1
1441,christmas party,13
5570,christmas tree,7
170496,christmas tree dealer,1
162632,chrysler building,1
34029,chubby woman,1
190349,chucky,1
14765,church,17
174107,church bells,1
2409,church choir,3
4636,church service,4
41312,chute,1
591,cia,46
214596,cia agent,3
11330,cider,1
11333,cigar smoking,6
3170,cigarette,2
217880,cigarette girl,1
159841,cigarette lighter,2
11732,cigarette smoking,8
8057,cincinnati,1
995,cinderella,5
1388,cinema,3
4606,cinematographer,1
157064,circular saw,1
7540,circumcision,1
291,circus,7
194156,cirque du soleil,1
14828,city,4
160518,city council,1
9821,city country contrast,1
168676,city hall,1
221954,city of argos,1
558,city portrait,1
213987,city ruin,3
33592,cityscape,1
6704,civil registry office,1
163116,civil rights,4
4098,civil rights activist,1
5861,civil rights movement ,2
393,civil war,13
2163,civilization,1
180241,claim,1
9681,clairvoyance,1
170620,clairvoyant,1
155349,clancy of the overflow,1
195242,clark kent,1
6069,class,6
179823,class conflict,1
14514,class differences,7
165299,class prejudice,3
4034,class society,5
220453,class system,1
11020,classic,2
235277,classic hollywood,1
155436,classic noir,1
5783,classical music,3
200883,classified,2
233134,classism,1
160243,classmate,1
210295,classmates,2
1517,classroom,7
159521,claude monet,1
2147,claustrophobia,6
173960,cleaning bathroom tile,1
1490,cleaning lady,1
6715,cleopatra,1
172246,clergy,1
6159,clergyman,1
1443,clerk,5
6247,cleverness,2
3701,client,1
1792,cliff,2
14987,cliffs,1
3693,climate,3
2210,climate change,4
201712,climber,1
8624,climbing,7
189114,climbing a tree,1
166686,climbing up a wall,1
41203,clique,1
197077,cliques,1
1507,clock,3
389,clock tower,3
402,clone,12
210894,clone troopers,1
11628,cloning,6
186370,close-up,1
176256,closed mine,1
6098,clothing,1
159548,clouseau,1
3199,clown,3
166235,clown makeup,1
180568,clownfish,1
4507,clowning,4
156801,club,2
10254,clubbing,1
170350,clubhouse,1
33514,clue,1
159574,clumsiness,2
5347,clumsy fellow,4
212873,co-parenting,1
14522,co-worker,6
8338,coach,5
3847,coaction,1
164738,coal,1
167215,coal mine,2
164742,coal mining,3
234779,coal shed,1
3547,coast guard,3
165748,coastline,1
168948,coat,1
191574,cobra,2
2150,cocaine,14
11362,cockney accent,3
7325,cockroach,3
9227,cocktail,2
163481,cocoon,1
4950,code,4
4407,code red,1
210383,coding,1
6180,coffee grower,1
3512,coffee plantation,1
5483,coffee shop,2
170166,coffee shop manager,1
1909,coffin,7
2566,cohabitant,4
10294,coin,1
8791,cojote,1
171343,coke,1
5198,cold,1
2694,cold turkey,1
2106,cold war,18
222784,cole younger,2
193102,collapse,1
4295,collector,3
3616,college,34
209506,college freshman,1
221023,college friends,1
234362,college intern,1
207844,college student,3
203113,collision,1
228194,collision course,1
190004,collision in space,1
2148,colombia,5
10786,colonel,4
158217,colonialism,5
4090,colony,5
1981,colorado,3
1396,colosseum,1
5736,coloured,1
155346,colt,1
194879,columbia,1
211141,columbia broadcasting system (cbs),1
208709,columbia university,1
7548,columbine,2
209064,columnist,1
732,coma,12
179419,comanche,1
4575,comb,2
167564,comb over,1
18543,combat,10
226645,combat drone,1
174406,combat photography,1
167575,combover,1
223064,come back,1
4610,comeback,3
3485,comedian,8
10267,comedy,25
4803,comet,5
227864,comeuppance,1
5451,comic book,6
175345,comic book art,1
184924,comic book artist,1
12353,comic book collector,1
232430,comic book industry,1
12352,comic book shop,1
167884,comic strip,1
6799,comic-strip artist,1
10683,coming of age,34
1862,coming out,12
4408,command,1
208260,commandant,1
7156,commander,1
15248,commando,5
162491,commando mission,1
195741,commando unit,2
1004,commercial,6
3073,commercial agreement,1
169276,commitment,2
160478,commodities,1
236376,commoner,1
2412,commune,3
175387,communicating with the dead,1
212542,communication,1
160875,communications expert,1
173644,communism,2
2109,communist,1
5890,community,6
9907,community service,1
226778,commuter train,1
6129,company,9
1461,compass,3
18454,compassion,1
271,competition,35
201484,complication,1
1233,composer,3
217482,compton california,1
5887,compulsive gambling,3
6104,computer,18
10159,computer animation,2
196320,computer dating,1
157238,computer expert,2
18133,computer games,1
155555,computer hacker,4
4286,computer program,4
199320,computer scientist,1
159472,computer screen,1
2812,computer virus,8
4850,computer war,1
226473,comrade,1
159608,con,4
10453,con artist,3
159627,con game,1
3202,con man,9
154889,concealed weapon,1
1631,concentration camp,6
3207,concentration camp prisoner,1
6029,concert,13
33484,concert hall,1
225156,concert tour,1
9433,concierge,1
4541,conciliation,3
4526,concussion,1
202553,condition,1
4313,condom,3
215485,condominium,1
2317,conductor,2
9273,coney island,1
163188,confederate,2
166464,confederate soldier,3
4102,conference,1
718,confession,8
217989,confession booth,1
179022,confession of crime,1
166477,confessional,1
187676,confetti,1
208504,confidant,1
2246,confidence,7
201385,confidence game,1
194022,confidence man,1
206704,confined,1
185736,conflagration,1
11933,conflict,1
15295,confrontation,1
199947,confronting the past,1
33342,conga line,1
160800,congo,1
1705,congress,5
181655,congressman,1
208514,conjoined,1
200460,connected,1
6981,connecticut,1
208358,conquest,1
206718,cons and scams,2
33674,conscience,2
8997,conscientious objector,1
161219,consciousness,2
211143,conservation,1
11937,conservative,2
1640,conservatory,1
172164,consignment,1
10410,conspiracy,42
5514,conspiracy of murder,6
11208,conspiracy theory,3
11706,constable,1
221957,constitutional convention,1
33496,construction,1
14586,construction site,1
188326,construction worker,1
10907,consumerism,1
4673,consumption,1
4212,contact,1
176052,container,1
162515,contamination,2
18401,contemporary setting,1
11836,contest,3
206696,contests and competitions,1
172942,contortionist,1
190165,contraband,1
33358,contraception,1
177964,contract killer,4
6318,control,5
159156,control freak,1
9859,controversial,2
168152,convenience store,3
33454,convenience store robbery,1
165470,convent,2
34126,convent school,1
4433,conversation,1
8798,conversion,1
11428,convertible,3
167106,conveyor belt,2
15234,convict,8
162236,convicted felon,1
155499,convoy,3
1650,cook,8
6808,cookbook,2
1918,cooking,5
234129,cool hair,1
160607,coot,1
8015,cop,8
792,copenhagen,2
8233,cops,5
41616,cops and robbers ,1
3343,coral reef,2
209455,cordillera huayhuash,1
4607,core melt,1
41002,corn,1
8079,cornwall,1
2505,coronation,3
10177,corporate,1
156334,corporate crime,2
156338,corporate greed,1
161779,corporate take over,1
188950,corporation,9
162126,corporatism,1
14775,corps,1
13092,corpse,13
171251,corpse in coffin,1
179021,corpse in freezer,1
169620,correspondence,1
226376,corrupt cop,4
226411,corrupt policeman,1
156024,corrupt politician,2
417,corruption,53
1457,corset,1
167830,corvette stingray,1
6319,cosmetics and hygiene,1
170125,cosmetologist,1
41608,cosmology,1
172141,cosplay,1
3560,cossack,1
4328,costume,7
165765,costume designer,1
188990,costume party,1
11826,cottage,1
190477,cotton,1
15227,counselor,1
6932,count,1
1825,countdown,3
161538,counter plot,1
208630,counter terrorism,1
12192,counter-culture,1
10889,counterfeit,1
9886,countess,2
17953,country,1
172466,country club,2
1610,country estate,2
1655,country house,7
2755,country life,4
727,country music,8
548,countryside,5
211215,county fair,1
154879,county jail,1
9610,coup,2
6285,coup d'etat,5
33494,couple,2
8728,couples therapy,1
189098,courage,5
6148,court,18
3012,court case,16
163189,court martial,1
18074,courthouse,3
4315,courtly life,1
33519,courtroom,9
214780,courtroom drama,1
164663,courtship,2
4438,cousin,1
162806,coven,1
9665,cover-up,13
3877,covered investigation,3
18073,covert agency,1
10185,covert operation,2
5543,cow,6
18036,coward,2
7956,cowardice,4
13001,cowardliness,19
155291,cowboy,6
167284,cowboy costume,1
167516,coworker relationship,1
9970,crab,4
7928,crack,1
1846,craftsman,1
159306,crane,1
234364,crane the bird,1
187524,crank,1
14541,crash,4
160879,crash landing,2
166979,crawfish,1
178259,crawling hand,1
14532,crazy,2
163402,creation,1
161205,creationism,1
2055,creative crisis,1
5376,creativity,2
162749,creator,1
13031,creature,3
158126,creature feature,1
33460,credit,1
10452,credit card,1
170345,creek,1
176425,creepy neighbor,1
2452,crematorium,1
8468,crew,2
5719,cricket,1
33615,cricket bat,1
14536,crime,20
9730,crime boss,2
214983,crime epic,1
33421,crime family,4
853,crime fighter,16
159707,crime gone awry,1
167352,crime lord,2
185767,crime novelist,1
11727,crime scene,1
223067,crime solving,1
177695,crime spree,1
190636,crime syndicate,1
204183,crimea,1
15009,criminal,26
170212,criminal gang,1
206701,criminal heroes,2
191199,criminal lawyer,1
18023,criminal mastermind,3
187329,criminal profile,1
12427,criminal syndicate,1
179093,criminal underworld,2
6711,crisis,5
2600,crisis line,1
226409,crisis of conscience,1
179567,crisis of faith,2
156273,critic,1
158024,critically bashed,1
202098,criticism,1
6050,criticism and blame,2
3185,crocodile,8
195325,crocodile attack,1
8207,crook,2
6328,crook couple,1
7340,crooked lawyer,3
167642,crop circle,2
8086,crop duster,1
41511,cross,3
185628,cross breed,1
33472,cross country,2
173823,cross cultural relationship,1
12090,cross dressing,5
166735,crossbow,1
201554,crossdressing,2
185438,crossword puzzle,2
4639,crow,1
169456,crown prince,1
41380,crucifix,3
3571,crucifixion,4
9964,crude humor,2
14624,cruelty,5
2799,cruise,3
234630,cruise liner,1
11095,cruise ship,2
2868,crusade,3
2901,crusader,2
9986,crush,12
165171,crutch,1
12544,crying,4
186055,crying woman,2
3385,cryogenics,4
233155,cryonics,1
175360,crypt keeper,1
3481,cryptographic device,1
208395,cryptography,1
161507,cryptologist,1
175656,crystal machine,1
212009,crystal skull,1
173386,cthulhu,1
701,cuba,9
181558,cuban missile crisis,1
208396,cuban refugees,1
6158,cult,8
165580,cult classic,3
155167,cult director,2
10471,cult favorite,3
11491,cult figure,2
34117,cult film,14
159028,cult leader,2
185718,cultural conflict,1
10428,cultural difference,2
4004,cultural revolution,1
162710,culture,2
1463,culture clash,14
170607,culvert,1
166096,cup,1
1990,cupboard,2
169151,cupcake,1
2969,curator,1
180443,cure,3
1805,curfew,1
158023,curiosity,3
194998,curious,1
5156,current,2
10541,curse,20
15164,custody,1
4056,custody battle,4
159945,customs,1
159410,customs house,1
18149,cut arm,1
14561,cut off jeans,1
3962,cut-off arm,1
3963,cut-off head,1
157800,cutting,1
177380,cutting face while shaving,1
2630,cutting the cord,7
218122,cyber terrorism,2
218130,cyber terrorist,1
218132,cyber thriller,1
209853,cybercrime,1
233005,cybernetics,1
12190,cyberpunk,12
679,cyborg,12
207761,cyclist,1
161893,cyclops,2
2045,cynic,5
200802,cyrogenics,1
2624,czech,1
3539,czechoslovakia,1
2408,côte d'azur,1
9156,d-day,1
230024,daddys home,1
46950,dagger,2
1850,daily life,3
160512,dairy queen,1
184014,dairy queen restaurant,1
2911,dakota,1
4559,dalai lama,2
167507,dallas texas,2
158369,dalmatian,1
9862,dam,2
5373,damage,1
4535,damascus,1
188294,damsel in distress,2
1691,dance,21
33940,dance class,1
173497,dance club,1
186747,dance company,1
10104,dance contest,2
181217,dance crew,1
186403,dance hall,1
